user_id,session_id,subscription_type,user_journey
300455,4361750,monthly,"Career track certificate-Career track certificate,Courses-Career track certificate,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Pricing-Courses,Homepage-Pricing,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Courses,Courses-Log in,Career track certificate-Courses,Career track certificate-Career track certificate,Career track certificate-Career track certificate"
300455,4405005,monthly,"Homepage-Sign up"
300455,4537034,monthly,"Log in-Log in"
300455,4594839,monthly,"Career Tracks-Career Tracks,Resources centre-Career Tracks,Homepage-Resources centre"
300455,4594883,monthly,"Homepage-Career Tracks,Career Tracks-Courses,Courses-Courses,Career Tracks-Career Tracks,Career Tracks-Courses,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Courses,Courses-Courses,Courses-Courses,Career Tracks-Career Tracks"
300455,4600911,monthly,"Log in-Log in,Log in-Log in"
300455,4747093,monthly,"Other-Other,Other-Other,Other-Other"
300455,4762067,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
301568,3614172,annual,Coupoun-Coupoun
302683,2950012,annual,"Log in-Log in,Homepage-Log in"
302683,2973384,annual,"Homepage-Log in,Homepage-Sign up,Log in-Log in,Homepage-Log in"
302683,4725401,annual,"Log in-Log in,Homepage-Log in,Homepage-Log in,Homepage-Log in"
302683,4732527,annual,"Checkout-Checkout,Checkout-Checkout"
302942,3023299,annual,"Log in-Log in"
302942,3471894,annual,"Resources centre-Pricing"
302942,3616881,annual,"Coupoun-Coupoun,Coupoun-Coupoun"
303408,3945087,monthly,"Sign up-Sign up,Courses-Sign up"
303408,3945638,monthly,"Checkout-Checkout,Checkout-Checkout"
305004,3613141,annual,"Career track certificate-Career track certificate,Career Tracks-Career Tracks,Career track certificate-Career Tracks,Career track certificate-Career track certificate,Career Tracks-Career Tracks,Career track certificate-Career Tracks,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Course certificate-Career track certificate,Career Tracks-Log in,Career Tracks-Career Tracks,Courses-Course certificate,Career track certificate-Career Tracks,Course certificate-Course certificate,Log in-Log in,Log in-Log in,Log in-Log in"
305004,3701483,annual,"Homepage-Career Tracks,Homepage-Homepage,Career Tracks-Career Tracks,Homepage-Career Tracks,Homepage-Homepage,Course certificate-Course certificate,Course certificate-Course certificate,Homepage-Career Tracks,Course certificate-Pricing,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Pricing-Checkout,Homepage-Homepage,Pricing-Checkout,Career Tracks-Career Tracks,Pricing-Checkout,Homepage-Course certificate"
305004,3765145,annual,"Career Tracks-Courses,Career Tracks-Career Tracks,Career track certificate-Career track certificate,Career track certificate-Career track certificate,Course certificate-Course certificate,Course certificate-Course certificate,Career track certificate-Course certificate,Courses-Courses,Courses-Career track certificate,Career track certificate-Career track certificate,Course certificate-Career track certificate,Homepage-Courses,Career track certificate-Career Tracks"
305004,3765357,annual,"Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
305004,3765402,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
305785,3028990,annual,Courses-Pricing
305785,3698998,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
305842,2870550,monthly,"Log in-Log in,Log in-Log in,Homepage-Log in"
305842,2986723,monthly,"Homepage-Log in,Log in-Log in"
305842,3339107,monthly,"Homepage-Log in,Log in-Log in"
305842,3431569,monthly,"Other-Log in,Log in-Log in"
305842,3432437,monthly,"Checkout-Checkout,Checkout-Checkout"
305842,3442014,monthly,"Other-Log in,Log in-Log in"
305842,3442030,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
306397,3203185,annual,"Resources centre-Other"
306397,3697974,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
306397,3697984,annual,Homepage-Courses
306397,3698040,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
306406,3676933,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
307149,2952947,annual,"Career Tracks-Pricing,Career Tracks-Career Tracks,Pricing-Sign up,Courses-Courses,Courses-Courses,Career Tracks-Courses,Career Tracks-Career Tracks,Homepage-Career Tracks,Career Tracks-Career Tracks,Homepage-Career Tracks,Homepage-Homepage,Career Tracks-Career Tracks,Homepage-Career Tracks,Homepage-Homepage,Homepage-Homepage,Homepage-Sign up,Homepage-Homepage"
307149,3025309,annual,"Pricing-Pricing,Pricing-Pricing,Courses-Courses,Courses-Other,Courses-Courses,Courses-Courses,Courses-Courses,Homepage-Sign up,Courses-Homepage,Pricing-Courses,Homepage-Courses,Other-Pricing,Homepage-Courses"
307149,3529260,annual,"Other-Homepage,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Other,Homepage-Log in,Homepage-Log in"
307149,3529381,annual,Checkout-Checkout
307235,3478124,annual,"Resources centre-Other"
307235,3478125,annual,"Resources centre-Other"
307235,4077306,annual,"Courses-Homepage,Courses-Homepage,Courses-Homepage,Homepage-Homepage,Homepage-Homepage"
307235,4526587,annual,"Resources centre-Upcoming courses,Career Tracks-Career Tracks,Upcoming courses-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks"
307235,4825708,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
307235,4825928,annual,Homepage-Courses
307235,4825951,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
307235,4826030,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Other"
307235,4826042,annual,"Log in-Log in,Log in-Log in"
307546,3613209,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
307546,3613298,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in,Log in-Log in"
307546,3613404,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
307602,4659498,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
307602,4659516,monthly,"Homepage-Log in,Log in-Other,Log in-Log in"
307602,4659580,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
307602,4660093,monthly,Checkout-Checkout
307886,2903454,monthly,"Homepage-Pricing,Pricing-Pricing"
307886,3330193,monthly,Homepage-Pricing
307886,3378427,monthly,"Log in-Log in,Log in-Log in"
307886,3449787,monthly,Checkout-Checkout
307902,2896458,annual,"Log in-Log in"
307902,2961114,annual,"Log in-Log in"
307902,2980937,annual,"Log in-Log in"
307902,2980947,annual,"Log in-Log in,Log in-Log in,Log in-Log in"
307902,2980996,annual,"Log in-Log in"
307902,3369333,annual,"Log in-Log in"
307902,3369372,annual,"Log in-Log in"
307902,3942063,annual,"Log in-Other,Log in-Log in,Log in-Log in,Log in-Log in"
307902,4480187,annual,"Log in-Log in"
307902,4721049,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
307902,4728698,annual,"Log in-Log in,Log in-Log in,Homepage-Log in,Log in-Log in"
307902,4729022,annual,"Log in-Log in"
307902,4731384,annual,"Log in-Log in"
307902,4743795,annual,"Log in-Log in,Log in-Log in,Sign up-Sign up,Sign up-Sign up,Log in-Log in,Sign up-Sign up,Sign up-Sign up,Log in-Log in"
307902,4744123,annual,Checkout-Checkout
308007,3514459,annual,"Log in-Log in,Log in-Log in,Log in-Log in"
308007,3514710,annual,"Homepage-Log in,Log in-Log in"
308007,3568074,annual,"Log in-Log in"
308007,3588630,annual,"Log in-Log in,Homepage-Log in"
308007,3588643,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
308007,3588702,annual,"Coupoun-Coupoun,Coupoun-Coupoun"
308007,3588745,annual,"Coupoun-Coupoun,Coupoun-Coupoun"
308007,3588902,annual,Coupoun-Coupoun
308457,3072882,annual,"Log in-Log in,Log in-Log in"
308457,3072917,annual,"Log in-Log in,Log in-Log in"
308457,3548038,annual,"Log in-Log in"
308457,3566840,annual,"Log in-Log in"
308457,4702888,annual,"Other-Other,Other-Other,Other-Other"
308457,4813703,annual,"Log in-Log in,Log in-Log in,Log in-Log in"
308457,4813745,annual,"Log in-Log in,Sign up-Log in,Log in-Log in,Other-Log in,Log in-Log in,Log in-Log in,Log in-Sign up"
308457,4813796,annual,"Checkout-Checkout,Checkout-Checkout"
308457,4813797,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
310357,3202454,annual,"Resources centre-Other,Other-Resources centre,Other-Sign up,Sign up-Sign up,Sign up-Sign up"
310357,3202623,annual,Coupoun-Coupoun
310357,3585122,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
310671,4471429,annual,"Homepage-Log in"
310671,4474089,annual,"Homepage-Sign up,Sign up-Sign up"
310671,4475409,annual,Checkout-Checkout
310671,4475438,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
310716,3615221,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
310716,3615342,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
311631,2898545,monthly,"Homepage-Sign up,Homepage-Sign up,Homepage-Sign up,Homepage-Sign up,Homepage-Sign up"
311631,2988423,monthly,"Homepage-Sign up,Homepage-Sign up,Homepage-Sign up"
311631,3218567,monthly,"Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Sign up-Sign up,Log in-Log in,Homepage-Sign up,Sign up-Sign up,Sign up-Sign up"
311631,3280403,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
311631,3476554,monthly,"Homepage-Sign up,Sign up-Sign up,Sign up-Sign up,Log in-Log in"
311631,3688156,monthly,"Log in-Log in,Homepage-Log in"
311868,3372653,annual,"Homepage-Pricing,Pricing-Pricing,Pricing-Log in,Log in-Log in"
311868,3621834,annual,"Homepage-Pricing,Pricing-Pricing"
311868,3621850,annual,Coupoun-Coupoun
311905,3653783,annual,"Log in-Log in,Homepage-Log in,Log in-Log in"
311905,3654317,annual,"Checkout-Checkout,Checkout-Checkout"
312180,3249847,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
312180,3249961,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
312180,3529432,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in,Log in-Log in,Log in-Log in"
312180,3986211,monthly,"Homepage-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
312180,3986216,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
312180,3986221,monthly,Checkout-Checkout
312347,3006181,annual,"Log in-Log in,Homepage-Log in"
312347,3042488,annual,"Homepage-Log in,Log in-Log in"
312347,3410559,annual,"Homepage-Log in,Log in-Log in,Log in-Log in"
312347,3478744,annual,"Log in-Log in,Homepage-Log in"
312347,3486112,annual,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
312347,3486538,annual,Other-Other
312347,3488535,annual,"Course certificate-Course certificate,Resources centre-Resources centre,Resources centre-Other,Other-Course certificate,Course certificate-Course certificate,Course certificate-instructors"
312347,3488536,annual,Blog-Blog
312347,3488537,annual,"Resources centre-Resources centre"
312347,3488672,annual,"Other-About us"
312347,3509718,annual,"Log in-Log in"
312347,3510258,annual,"Checkout-Checkout,Checkout-Checkout"
312347,3511388,annual,"Log in-Log in"
312347,3511392,annual,"Log in-Log in,Log in-Log in,Log in-Log in,Sign up-Sign up"
312347,3511459,annual,"Log in-Log in"
312347,3511540,annual,"Log in-Log in"
312347,3511577,annual,"Log in-Log in"
312347,3511680,annual,"Log in-Log in"
312347,3511949,annual,"Log in-Log in"
312347,3511957,annual,Checkout-Checkout
312347,3512007,annual,"Log in-Log in"
312347,3512133,annual,"Log in-Log in"
312347,3512381,annual,Checkout-Checkout
312454,2863342,monthly,"Log in-Log in,Log in-Log in,Homepage-Log in"
312454,2865408,monthly,"Course certificate-Pricing,Pricing-Pricing,Homepage-Course certificate"
312454,2865414,monthly,"Courses-Courses,Courses-Courses,Pricing-Courses,Courses-Courses,Courses-Courses"
312454,2865426,monthly,"Log in-Log in"
312454,3247376,monthly,"Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Homepage-Career Tracks,Career Tracks-Career Tracks,Courses-Courses,Career Tracks-Log in,Career Tracks-Pricing,Career Tracks-Sign up,Career Tracks-Career Tracks,Career Tracks-Courses,Log in-Log in,Career Tracks-Career Tracks,Career Tracks-Career Tracks"
312454,3478080,monthly,"Homepage-Career Tracks,Career Tracks-Career Tracks,Courses-Courses,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Career Tracks,Career Tracks-Courses,Courses-Courses,Courses-Courses"
312454,3478093,monthly,"Log in-Log in"
312454,3482117,monthly,"Homepage-Log in,Log in-Log in"
312454,3489277,monthly,"Log in-Log in,Homepage-Log in"
312454,3499286,monthly,"Log in-Log in,Homepage-Log in"
312454,3499300,monthly,"Checkout-Checkout,Checkout-Checkout"
312849,2905669,annual,"Pricing-Log in,Log in-Log in"
312849,2935579,annual,"Log in-Log in"
312849,3075174,annual,instructors-Pricing
312849,3261268,annual,"Resources centre-Pricing"
312849,3261378,annual,"Resources centre-Other"
312849,3283413,annual,"Pricing-Log in,Log in-Log in"
312849,3376130,annual,Homepage-Homepage
312849,3378162,annual,"Pricing-Log in,Log in-Log in"
312849,3378324,annual,Checkout-Checkout
312849,3378431,annual,Checkout-Checkout
312849,3383069,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
312849,3383107,annual,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
313048,2837563,monthly,"Log in-Log in,Log in-Log in,Log in-Log in"
313048,3230443,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in,Log in-Log in"
313048,3941752,monthly,"Log in-Log in,Log in-Log in,Log in-Log in"
313048,3942666,monthly,"Log in-Log in,Log in-Log in,Log in-Log in"
313048,4082257,monthly,"Log in-Log in,Log in-Log in,Log in-Log in"
313048,4175628,monthly,"Log in-Log in,Log in-Log in,Log in-Log in,Homepage-Log in"
313048,4179318,monthly,"Checkout-Checkout,Checkout-Checkout"
313884,2979711,monthly,"Homepage-Log in"
313884,2979728,monthly,"Log in-Log in"
313884,2981032,monthly,"Log in-Log in"
313884,2981052,monthly,"Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun,Coupoun-Coupoun"
313884,2986136,monthly,"Log in-Log in,Homepage-Log in"
313884,2986144,monthly,"Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout,Checkout-Checkout"
313884,3012014,monthly,"Log in-Log in"
313884,3012015,monthly,"Log in-Log in"
313884,3038158,monthly,"Log in-Log in"
313884,3123106,monthly,"Log in-Log in"
313884,3134465,monthly,"Log in-Log in"
313884,3147949,monthly,"Log in-Log in"
313884,3161131,monthly,"Log in-Log in"
313884,3236172,monthly,"Log in-Log in"
313884,3236176,monthly,"Log in-Log in"
313884,3242161,monthly,"Log in-Log in"
313884,3242163,monthly,"Log in-Log in,Log in-Log in"
313884,3265980,monthly,"Log in-Log in"
313884,3265982,monthly,"Log in-Log in"
313884,3265983,monthly,"Log in-Log in"
313884,3275743,monthly,"Homepage-Sign up"
313884,3275751,monthly,"Sign up-Sign up,Sign up-Sign up"
313884,3292878,monthly,"Log in-Log in"
313884,3328980,monthly,"Log in-Log in"
313884,3328983,monthly,"Log in-Log in"
313884,3347817,monthly,"Log in-Log in"
313884,3353351,monthly,"Log in-Log in"
